id,label
11574,0.000464
11575,0.982781
11576,0.999963
11577,0.001944
11578,0.001404
11579,0.999777
1158,0.999753
11580,0.979708
11581,0.068289
11582,0.000340
11583,0.015211
11584,0.999629
11585,0.999524
11586,0.986766
11587,0.000038
11588,0.005310
11589,0.888535
1159,0.006407
11590,0.091878
11591,0.011301
11592,0.001031
11593,0.999629
11594,0.265891
11595,0.000835
11596,0.033546
11597,0.030495
11598,0.987812
11599,0.010313
116,0.007621
1160,0.000415
11600,0.844680
11601,0.974425
11602,0.977815
11603,0.999911
11604,0.988961
11605,0.742684
11606,0.076185
11607,0.023533
11608,0.001870
11609,0.000849
1161,0.190600
11610,0.112183
11611,0.002765
11612,0.023389
11613,0.952382
11614,0.000804
11615,0.006345
11616,0.288334
11617,0.999862
11618,0.000943
11619,0.149198
1162,0.068827
11620,0.001205
11621,0.000767
11622,0.000119
11623,0.999959
11624,0.010390
11625,0.999656
11626,0.995163
11627,0.995478
11628,0.986365
11629,0.998112
1163,0.148971
11630,0.827125
11631,0.000016
11632,0.017812
11633,0.018008
11634,0.024197
11635,0.997355
11636,0.010123
11637,0.024118
11638,0.028950
11639,0.357934
1164,0.042749
11640,0.999986
11641,0.000745
11642,0.999065
11643,0.952035
11644,0.005799
11645,0.999781
11646,0.905432
11647,0.998445
11648,0.998939
11649,0.980805
1165,0.841041
11650,0.999713
11651,0.977766
11652,0.001079
11653,0.007075
11654,0.999653
11655,0.999698
11656,0.999997
11657,0.072208
11658,0.641968
11659,0.187103
1166,0.996976
11660,0.916404
11661,0.000444
11662,0.000935
11663,0.999925
11664,0.025473
11665,0.995440
11666,0.059076
11667,0.008330
11668,0.000073
11669,0.999993
1167,0.711641
11670,0.996511
11671,0.995669
11672,0.013673
11673,0.999876
11674,0.257701
11675,0.031111
11676,0.005138
11677,0.999557
11678,0.089186
11679,0.001969
1168,0.165698
11680,0.444378
11681,0.999959
11682,0.003979
11683,0.985291
11684,0.159683
11685,0.060398
11686,0.739722
11687,0.018789
11688,0.998203
11689,0.023695
1169,0.997628
11690,0.999933
11691,0.017974
11692,0.000201
11693,0.001650
11694,0.955048
11695,0.012373
11696,0.979682
11697,0.999960
11698,0.013816
11699,0.998886
117,0.012843
1170,0.991448
11700,0.008649
11701,0.015323
11702,0.000128
11703,0.000161
11704,0.001110
11705,0.999964
11706,1.000000
11707,0.982515
11708,0.012780
11709,0.999949
1171,0.813379
11710,0.550915
11711,0.108876
11712,0.005936
11713,0.998197
11714,0.581609
11715,0.989618
11716,0.997981
11717,0.872943
11718,0.997864
11719,0.005469
1172,0.998247
11720,0.998606
11721,0.000021
11722,0.076098
11723,0.999548
11724,0.023136
11725,0.999464
11726,0.000092
11727,0.027667
11728,0.008678
11729,0.997729
1173,0.999334
11730,0.557808
11731,0.999986
11732,0.999293
11733,0.999995
11734,0.433989
11735,0.957215
11736,0.018428
11737,0.160788
11738,0.044485
11739,0.161826
1174,0.999999
11740,0.999992
11741,0.668868
11742,0.000149
11743,0.025930
11744,0.103936
11745,0.153468
11746,0.187468
11747,0.000436
11748,0.000590
11749,0.999968
1175,0.990259
11750,0.000549
11751,0.002607
11752,0.999962
11753,0.998285
11754,0.013218
11755,0.002549
11756,0.875325
11757,0.885275
11758,0.999944
11759,0.999784
1176,0.000659
11760,0.997864
11761,0.999234
11762,0.998486
11763,0.997394
11764,0.996960
11765,0.999345
11766,0.992347
11767,0.984124
11768,0.000339
11769,0.017973
1177,0.044177
11770,0.999658
11771,0.002170
11772,0.203095
11773,0.976671
11774,0.594733
11775,0.999208
11776,0.997633
11777,0.014398
11778,0.988657
11779,0.009683
1178,0.019279
11780,0.998377
11781,0.999954
11782,0.979094
11783,0.023712
11784,0.937294
11785,0.953210
11786,0.000193
11787,0.466330
11788,0.004210
11789,0.993689
1179,0.995415
11790,0.912190
11791,0.995816
11792,0.979911
11793,0.032398
11794,0.036870
11795,0.999407
11796,0.000443
11797,0.045325
11798,0.000113
11799,0.986410
118,0.973057
1180,1.000000
11800,0.258943
11801,0.999918
11802,0.985550
11803,0.264449
11804,0.999015
11805,0.884479
11806,0.999636
11807,0.002926
11808,0.519218
11809,1.000000
1181,0.831399
11810,0.886449
11811,0.003297
11812,0.962847
11813,0.079138
11814,0.989814
11815,0.869749
11816,0.915722
11817,0.000869
11818,0.184155
11819,0.001333
1182,0.999816
11820,0.378502
11821,0.999935
11822,0.994907
11823,0.996925
11824,0.596468
11825,0.999394
11826,0.909480
11827,0.998762
11828,0.995095
11829,0.999954
1183,0.986696
11830,0.000828
11831,0.998766
11832,0.921620
11833,0.999307
11834,0.833932
11835,0.993207
11836,0.979374
11837,0.025108
11838,0.999720
11839,0.999959
1184,0.998405
11840,0.999872
11841,0.999969
11842,0.006219
11843,0.983393
11844,0.998074
11845,0.016010
11846,0.982709
11847,0.134692
11848,0.003919
11849,0.999759
1185,0.000814
11850,0.999945
11851,0.382532
11852,0.999981
11853,0.000330
11854,0.002789
11855,0.999812
11856,0.027137
11857,0.004348
11858,0.002273
11859,0.035751
1186,0.999844
11860,0.135979
11861,0.998698
11862,0.998548
11863,0.987901
11864,0.100675
11865,0.009176
11866,0.799048
11867,0.993985
11868,0.003977
11869,0.994423
1187,0.040606
11870,0.995430
11871,0.986609
11872,0.007813
11873,0.106136
11874,0.998415
11875,0.030690
11876,0.118856
11877,0.975700
11878,0.999677
11879,0.999066
1188,0.934403
11880,0.103343
11881,0.971205
11882,0.981846
11883,0.981017
11884,0.013763
11885,0.005674
11886,0.622145
11887,0.002641
11888,0.001154
11889,0.002146
1189,0.896670
11890,0.008957
11891,0.002213
11892,0.991143
11893,0.096753
11894,0.987671
11895,0.400071
11896,0.006553
11897,0.999991
11898,0.075704
11899,0.018382
119,0.998790
1190,0.131912
11900,0.003358
11901,0.917460
11902,0.993511
11903,0.037586
11904,0.998360
11905,0.002164
11906,0.999446
11907,0.998844
11908,0.275064
11909,0.047750
1191,0.999717
11910,0.997609
11911,0.004589
11912,0.987368
11913,0.200197
11914,0.153303
11915,0.999982
11916,0.009456
11917,0.952210
11918,0.999958
11919,0.017249
1192,0.367604
11920,0.999655
11921,0.998845
11922,0.999915
11923,0.999564
11924,0.000642
11925,0.082225
11926,0.992552
11927,0.999242
11928,0.999698
11929,0.958449
1193,0.007572
11930,0.013857
11931,0.078280
11932,0.994477
11933,0.008924
11934,0.997182
11935,0.996996
11936,0.004445
11937,0.000495
11938,0.994739
11939,0.036713
1194,0.005609
11940,0.988673
11941,0.999985
11942,0.000436
11943,0.001111
11944,0.999194
11945,0.001637
11946,0.996737
11947,0.003325
11948,0.001256
11949,0.074771
1195,0.998560
11950,0.005355
11951,0.995357
11952,0.999438
11953,0.999507
11954,0.999962
11955,1.000000
11956,0.915896
11957,0.983738
11958,0.968284
11959,0.031273
1196,0.016723
11960,0.995894
11961,0.862335
11962,0.012715
11963,0.997862
11964,0.999794
11965,0.011825
11966,0.041157
11967,0.992410
11968,0.021121
11969,0.999680
1197,0.999737
11970,0.995060
11971,0.404323
11972,0.978954
11973,0.085967
11974,0.000375
11975,0.978500
11976,0.000391
11977,0.933418
11978,0.982478
11979,0.998521
1198,0.002974
11980,0.991969
11981,0.003584
11982,0.990596
11983,0.112641
11984,0.999477
11985,0.998965
11986,0.999494
11987,0.981533
11988,0.835256
11989,0.024792
1199,0.000966
11990,0.999920
11991,0.063185
11992,0.577167
11993,0.000039
11994,0.062422
11995,0.039280
11996,0.321665
11997,0.987598
11998,0.999992
11999,0.999754
12,0.984432
120,0.077856
1200,0.990656
12000,0.059482
12001,0.979772
12002,0.065465
12003,0.021953
12004,0.012630
12005,0.999254
12006,0.999650
12007,0.188063
12008,0.012632
12009,0.997470
1201,0.998650
12010,0.997175
12011,0.980371
12012,0.999903
12013,0.984112
12014,0.992328
12015,0.999995
12016,0.054766
12017,0.999922
12018,0.000997
12019,0.000342
1202,0.013782
12020,0.135867
12021,1.000000
12022,0.996924
12023,0.998689
12024,0.999972
12025,0.001378
12026,0.684416
12027,0.000233
12028,0.997506
12029,0.002090
1203,0.984220
12030,0.674218
12031,0.018253
12032,0.179747
12033,0.999174
12034,0.002155
12035,0.577663
12036,0.022366
12037,0.913624
12038,0.998014
12039,0.996891
1204,0.052171
12040,0.998995
12041,0.006705
12042,0.167998
12043,0.123751
12044,0.022430
12045,0.069218
12046,0.831014
12047,0.001977
12048,0.999995
12049,0.883038
1205,0.988268
12050,0.027366
12051,0.976363
12052,0.999945
12053,0.280823
12054,0.928284
12055,0.998419
12056,0.600903
12057,0.999939
12058,0.103625
12059,0.006227
1206,0.101726
12060,0.994793
12061,0.999699
12062,0.999966
12063,0.073679
12064,0.999860
12065,0.000088
12066,0.000122
12067,0.001231
12068,0.193895
12069,0.000470
1207,0.999675
12070,0.002704
12071,0.620156
12072,0.479780
12073,0.892832
12074,0.997859
12075,0.984686
12076,0.990698
12077,0.002290
12078,0.016938
12079,0.999563
1208,0.007585
12080,0.999819
12081,0.003268
12082,0.963634
12083,0.009478
12084,0.003720
12085,0.006786
12086,0.999758
12087,0.998891
12088,0.271968
12089,0.774349
1209,0.032001
12090,0.998832
12091,0.079779
12092,0.999999
12093,0.002851
12094,0.982669
12095,0.111411
12096,0.999943
12097,0.057751
12098,0.999986
12099,0.657189
121,0.471003
1210,0.998696
12100,0.021341
12101,0.080917
12102,0.008108
12103,0.000276
12104,0.521288
12105,0.000478
12106,0.002853
12107,0.998968
12108,0.976839
12109,0.998503
1211,0.999393
12110,0.058304
12111,0.995504
12112,0.997826
12113,0.999935
12114,0.999808
12115,0.004387
12116,0.182444
12117,0.997771
12118,0.000871
12119,0.019146
1212,0.001977
12120,0.998893
12121,0.003654
12122,0.998046
12123,0.012535
12124,0.000008
12125,0.484499
12126,0.976595
12127,0.030543
12128,0.000207
12129,0.025391
1213,0.001885
12130,0.063305
12131,0.999715
12132,0.074603
12133,0.621227
12134,0.229872
12135,0.418982
12136,0.007521
12137,0.000148
12138,0.001279
12139,0.999471
1214,0.994587
12140,0.075088
12141,0.839883
12142,0.125911
12143,0.565197
12144,0.002852
12145,0.999996
12146,0.999893
12147,0.993930
12148,0.048659
12149,0.999999
1215,0.999283
12150,0.960194
12151,0.001283
12152,0.001246
12153,0.972291
12154,0.000466
12155,0.935614
12156,0.999140
12157,0.993101
12158,0.993669
12159,0.001131
1216,0.998841
12160,0.997351
12161,0.000011
12162,0.001883
12163,0.995739
12164,0.000305
12165,0.999733
12166,0.037641
12167,0.999996
12168,0.273614
12169,0.001049
1217,0.999130
12170,0.999103
12171,0.009287
12172,0.999659
12173,0.144003
12174,0.957484
12175,0.999081
12176,0.004889
12177,0.999597
12178,0.996480
12179,0.999378
1218,0.005862
12180,0.998963
12181,0.127442
12182,0.981732
12183,0.966689
12184,0.999796
12185,0.982078
12186,0.988532
12187,0.032427
12188,0.999930
12189,0.087172
1219,0.998951
12190,0.139694
12191,0.999977
12192,0.999722
12193,0.051533
12194,0.000601
12195,0.028650
12196,0.998004
12197,0.002761
12198,0.133555
12199,0.999885
122,0.003062
1220,0.012321
12200,0.999950
12201,0.977457
12202,0.004312
12203,0.002847
12204,0.054065
12205,0.595149
12206,0.921005
12207,0.997084
12208,0.999955
12209,0.000301
1221,0.169623
12210,0.175513
12211,0.047529
12212,0.000496
12213,0.998601
12214,0.002760
12215,0.000122
12216,0.017444
12217,0.000005
12218,0.038876
12219,0.653095
1222,0.128663
12220,0.018223
12221,0.003064
12222,0.998325
12223,0.015729
12224,0.009701
12225,0.768960
12226,0.999340
12227,0.000881
12228,0.997836
12229,0.998833
1223,0.883388
12230,0.991670
12231,0.128341
12232,0.941294
12233,0.946083
12234,0.826465
12235,0.991333
12236,0.003893
12237,0.997495
12238,0.996428
12239,0.022922
1224,0.997739
12240,0.015143
12241,0.045027
12242,0.004013
12243,0.027355
12244,0.118051
12245,0.237143
12246,0.999865
12247,0.398304
12248,0.997186
12249,0.999999
1225,0.000468
12250,0.182175
12251,0.075115
12252,0.000240
12253,0.987315
12254,0.999861
12255,0.024994
12256,0.999353
12257,0.003964
12258,0.038317
12259,0.992698
1226,0.002284
12260,0.982064
12261,0.007313
12262,0.992573
12263,0.999987
12264,0.999541
12265,0.456186
12266,0.845585
12267,0.511070
12268,0.999992
12269,0.963164
1227,0.999990
12270,0.832751
12271,0.914214
12272,0.000344
12273,0.639249
12274,0.482054
12275,0.995508
12276,0.004430
12277,0.988997
12278,0.999835
12279,0.999260
1228,0.134324
12280,0.009118
12281,0.999312
12282,0.983650
12283,0.296353
12284,0.999437
12285,0.000098
12286,0.009526
12287,0.998250
12288,0.027484
12289,0.719841
1229,0.028388
12290,0.996524
12291,0.999931
12292,0.999875
12293,0.997863
12294,0.999746
12295,0.001913
12296,0.000112
12297,0.004635
12298,0.967405
12299,0.001337
123,0.033932
1230,0.006600
12300,0.996167
12301,0.000386
12302,0.004244
12303,0.999973
12304,0.999964
12305,0.602890
12306,0.045192
12307,0.998576
12308,0.076240
12309,0.027190
1231,0.981179
12310,0.010453
12311,0.999427
12312,0.002475
12313,0.999847
12314,0.999507
12315,0.999992
12316,0.995242
12317,0.023716
12318,1.000000
12319,0.017044
1232,0.999102
12320,0.998689
12321,0.998427
12322,0.983788
12323,0.986575
12324,0.787209
12325,0.003017
12326,0.008978
12327,0.524401
12328,0.996864
12329,0.990043
1233,0.008167
12330,0.800858
12331,0.009806
12332,0.997025
12333,0.998545
12334,0.000823
12335,0.308678
12336,0.012490
12337,0.867796
12338,0.037617
12339,0.013283
1234,0.019231
12340,0.003736
12341,0.999875
12342,0.998048
12343,0.044327
12344,0.009316
12345,0.000213
12346,0.069482
12347,0.019988
12348,0.997141
12349,0.025380
1235,0.999903
12350,0.976618
12351,0.117986
12352,0.997290
12353,0.197937
12354,0.870303
12355,0.008556
12356,0.000674
12357,0.973001
12358,0.125701
12359,0.999405
1236,0.996973
12360,0.984581
12361,0.994934
12362,0.995805
12363,0.114450
12364,0.945414
12365,0.999886
12366,0.999990
12367,0.997857
12368,0.001009
12369,0.999084
1237,0.999919
12370,0.091810
12371,0.998330
12372,0.792507
12373,0.000011
12374,0.006329
12375,0.999850
12376,0.991832
12377,0.999834
12378,0.999274
12379,0.980694
1238,0.996695
12380,0.997881
12381,0.999037
12382,0.999118
12383,0.985190
12384,0.006032
12385,0.999846
12386,0.999524
12387,0.003820
12388,0.012506
12389,0.000203
1239,0.078237
12390,0.030555
12391,0.977188
12392,0.988773
12393,0.994717
12394,0.000105
12395,0.017964
12396,0.514121
12397,0.023947
12398,0.039822
12399,0.004705
124,0.002288
1240,0.000586
12400,0.991013
12401,0.772130
12402,0.046068
12403,0.999832
12404,0.011065
12405,0.022544
12406,0.002875
12407,0.996603
12408,0.003668
12409,0.934989
1241,0.997257
12410,0.001193
12411,0.900510
12412,0.991061
12413,0.324633
12414,0.032722
12415,0.051827
12416,0.948460
12417,0.010086
12418,0.000082
12419,0.148791
1242,0.999978
12420,0.017340
12421,0.997296
12422,0.999684
12423,0.001252
12424,0.027944
12425,0.999989
12426,0.114455
12427,0.998713
12428,0.026757
12429,0.860525
1243,0.094283
12430,0.999497
12431,0.831280
12432,0.999946
12433,0.989454
12434,0.974599
12435,0.999940
12436,0.738775
12437,0.973204
12438,0.999869
12439,0.937590
1244,0.000469
12440,0.999888
12441,0.002405
12442,0.001953
12443,0.999991
12444,0.999850
12445,0.077936
12446,0.028976
12447,0.984132
12448,0.999938
12449,0.014311
1245,0.307625
12450,0.019956
12451,0.029950
12452,0.989024
12453,0.442740
12454,0.231955
12455,0.001828
12456,0.767051
12457,0.008907
12458,0.815065
12459,0.999939
1246,0.018970
12460,0.962254
12461,0.999987
12462,0.002535
12463,0.996869
12464,0.999223
12465,0.030256
12466,0.009979
12467,0.009678
12468,0.104964
12469,0.027655
1247,0.006075
12470,0.999998
12471,0.999780
12472,0.975228
12473,0.032929
12474,0.126115
12475,0.003424
12476,0.994780
12477,0.999977
12478,0.918902
12479,0.000312
1248,0.964027
12480,0.020299
12481,0.204721
12482,0.043327
12483,0.000185
12484,0.884345
12485,0.001089
12486,0.999967
12487,0.999968
12488,0.942796
12489,0.969525
1249,0.022877
12490,0.998997
12491,0.633811
12492,0.995207
12493,0.999927
12494,0.999888
12495,0.000223
12496,0.000030
12497,0.004777
12498,0.990260
12499,0.999998
125,0.021586
1250,0.996566
12500,0.006307
1251,0.182557
1252,0.000116
1253,0.968358
1254,0.009256
1255,0.018586
1256,0.008440
1257,0.988373
1258,0.027487
1259,0.002077
126,0.040362
1260,0.013158
1261,0.999894
1262,0.003348
1263,0.202763
1264,0.000046
1265,0.009683
1266,0.019355
1267,0.930444
1268,0.238048
1269,0.946887
127,0.996076
1270,0.000577
1271,0.999745
1272,0.999617
1273,0.992351
1274,0.345867
1275,0.997105
1276,0.993797
1277,0.010004
1278,0.064019
1279,0.999727
128,0.000671
1280,0.998344
1281,0.002144
1282,0.069228
1283,0.999833
1284,0.998780
1285,0.006226
1286,0.998724
1287,0.771555
1288,0.010845
1289,0.999923
129,0.002164
1290,0.999918
1291,0.689496
1292,0.462255
1293,0.006987
1294,0.996962
1295,0.017374
1296,0.211305
1297,0.007307
1298,0.022227
1299,0.001518
13,0.000951
130,0.616223
1300,0.003105
1301,0.998342
1302,0.012221
1303,0.001490
1304,0.195225
1305,0.996908
1306,0.999990
1307,0.000491
1308,0.989885
1309,0.325466
131,0.999143
1310,0.000328
1311,0.395198
1312,0.999592
1313,0.005079
1314,0.897751
1315,0.994089
1316,0.002884
1317,0.853248
1318,0.999802
1319,0.878880
132,0.905359
1320,0.237623
1321,0.001904
1322,0.014702
1323,0.107583
1324,0.000348
1325,0.031163
1326,0.234923
1327,0.890368
1328,0.669167
1329,0.993916
133,0.004143
1330,0.035633
1331,0.063858
1332,0.999652
1333,0.998409
1334,0.939973
1335,0.391071
1336,0.029729
1337,0.000065
1338,0.038773
1339,0.039766
134,0.057222
1340,0.996187
1341,0.064932
1342,0.999953
1343,0.994933
1344,0.545521
1345,0.001778
1346,0.008165
1347,0.000184
1348,0.000801
1349,0.005973
135,0.000132
1350,0.998875
1351,0.999003
1352,0.019913
1353,0.999981
1354,0.086411
1355,0.002561
1356,0.999884
1357,0.382571
1358,0.721347
1359,0.222367
136,0.008530
1360,0.999098
1361,0.000780
1362,0.011458
1363,0.038776
1364,0.008430
1365,0.210339
1366,0.936089
1367,0.393519
1368,0.011178
1369,0.683604
137,0.999972
1370,0.006466
1371,0.269877
1372,0.998237
1373,1.000000
1374,0.023239
1375,0.001680
1376,0.999962
1377,0.997305
1378,0.973578
1379,0.001854
138,0.199340
1380,0.815868
1381,0.997273
1382,0.999997
1383,0.004580
1384,0.835190
1385,0.999904
1386,0.996219
1387,0.998804
1388,0.002220
1389,0.998116
139,0.530735
1390,0.015436
1391,0.011654
1392,0.031741
1393,0.973242
1394,0.000005
1395,0.991143
1396,0.035732
1397,0.024482
1398,0.022476
1399,0.999998
14,0.077911
140,0.001976
1400,0.996987
1401,0.999865
1402,0.999008
1403,0.073470
1404,0.003159
1405,0.996706
1406,0.004549
1407,0.063148
1408,0.053683
1409,0.999364
141,0.003352
1410,0.003102
1411,0.998694
1412,0.002134
1413,0.986142
1414,0.943991
1415,0.125846
1416,0.001216
1417,0.057272
1418,0.011599
1419,0.071966
142,0.911523
1420,0.999916
1421,0.933683
1422,0.278837
1423,0.808134
1424,0.998591
1425,0.263331
1426,0.002180
1427,0.997818
1428,0.993985
1429,0.999492
143,0.999398
1430,0.999071
1431,0.998833
1432,0.999932
1433,0.621388
1434,1.000000
1435,0.998436
1436,0.999963
1437,1.000000
1438,0.000364
1439,0.113137
144,0.499103
1440,0.007598
1441,0.000017
1442,0.919447
1443,0.983386
1444,0.902097
1445,0.999585
1446,0.152466
1447,0.076553
1448,0.811758
1449,0.993183
145,0.283135
1450,0.053218
1451,0.339394
1452,0.988113
1453,0.006967
1454,0.007145
1455,0.000130
1456,0.025320
1457,0.998600
1458,0.781857
1459,0.010154
146,0.999996
1460,0.292595
1461,0.000179
1462,0.045114
1463,0.000899
1464,0.024884
1465,0.017164
1466,0.616958
1467,0.095698
1468,0.999989
1469,0.998558
147,0.989407
1470,0.999949
1471,0.999955
1472,0.000805
1473,0.005690
1474,0.012662
1475,0.001598
1476,0.997000
1477,0.993920
1478,0.001575
1479,0.865230
148,0.107818
1480,0.002360
1481,0.989420
1482,0.984744
1483,0.999123
1484,0.000430
1485,0.013785
1486,0.999637
1487,0.063463
1488,0.017429
1489,0.268102
149,0.001141
1490,0.998319
1491,0.000109
1492,0.000000
1493,0.999501
1494,0.000877
1495,0.991677
1496,0.910139
1497,0.999636
1498,0.999915
1499,0.091377
15,0.002306
150,0.052330
1500,0.001345
1501,0.991163
1502,0.002066
1503,0.018361
1504,0.158716
1505,0.177297
1506,0.987128
1507,0.002608
1508,0.999737
1509,0.998260
151,0.881126
1510,0.179623
1511,0.017022
1512,0.996272
1513,0.002554
1514,0.028285
1515,0.810927
1516,0.998709
1517,0.838989
1518,0.000944
1519,0.917713
152,0.009059
1520,0.017664
1521,0.971397
1522,0.000180
1523,0.001527
1524,0.003716
1525,0.998636
1526,0.999411
1527,0.056836
1528,0.002088
1529,0.998999
153,0.000000
1530,0.999803
1531,0.999906
1532,0.006811
1533,0.000667
1534,0.237308
1535,0.000074
1536,0.999994
1537,0.999930
1538,0.998780
1539,0.099060
154,0.019342
1540,0.004200
1541,0.991802
1542,0.998511
1543,0.886711
1544,0.987783
1545,0.293771
1546,0.988509
1547,0.968903
1548,0.007987
1549,0.999945
155,0.999910
1550,0.536782
1551,0.001225
1552,0.105810
1553,0.999844
1554,0.996331
1555,0.026419
1556,0.109161
1557,0.999892
1558,0.000127
1559,0.003203
156,0.032639
1560,0.015860
1561,0.060246
1562,0.992747
1563,0.999626
1564,0.999945
1565,0.011958
1566,0.029825
1567,0.001521
1568,0.958527
1569,0.988187
157,0.015412
1570,0.000629
1571,0.862714
1572,0.998694
1573,0.999814
1574,0.996411
1575,0.999971
1576,0.999948
1577,0.961068
1578,0.006943
1579,0.140429
158,0.999372
1580,0.998335
1581,0.999899
1582,0.062500
1583,0.438074
1584,0.095606
1585,0.000877
1586,0.019684
1587,0.007735
1588,0.002435
1589,0.068879
159,0.999970
1590,0.999125
1591,0.999950
1592,0.283697
1593,0.748016
1594,0.857216
1595,0.037690
1596,0.919049
1597,0.007953
1598,0.637844
1599,0.867802
16,0.118560
160,0.979653
1600,0.997605
1601,0.000328
1602,0.999412
1603,0.080506
1604,0.001276
1605,0.746306
1606,0.000037
1607,0.000537
1608,0.001640
1609,0.999355
161,0.009509
1610,0.999866
1611,0.030269
1612,0.999973
1613,0.000139
1614,0.204480
1615,0.006248
1616,0.630967
1617,0.994749
1618,0.005112
1619,0.991050
162,0.012424
1620,0.993174
1621,0.880662
1622,0.003821
1623,0.000389
1624,0.000515
1625,0.994189
1626,0.004980
1627,0.046841
1628,0.948426
1629,0.998707
163,0.004706
1630,0.999806
1631,0.074166
1632,0.998302
1633,0.999634
1634,0.995001
1635,0.963495
1636,0.117097
1637,0.969694
1638,0.998654
1639,0.943266
164,0.984572
1640,0.999990
1641,0.028854
1642,0.996096
1643,0.999894
1644,0.999922
1645,0.999960
1646,0.016487
1647,0.998866
1648,0.000185
1649,0.016961
165,0.114114
1650,0.122185
1651,0.001698
1652,0.706212
1653,0.998999
1654,0.999712
1655,0.130750
1656,0.015794
1657,0.000585
1658,0.999683
1659,0.998677
166,0.014902
1660,0.283162
1661,0.015925
1662,0.974441
1663,0.012031
1664,0.189457
1665,0.050496
1666,0.002636
1667,0.999973
1668,0.005379
1669,0.997670
167,0.974537
1670,0.003673
1671,0.983862
1672,0.997581
1673,0.358508
1674,0.500834
1675,0.335699
1676,0.998480
1677,0.999671
1678,0.997408
1679,0.034449
168,0.000214
1680,0.007060
1681,0.004970
1682,0.999942
1683,0.043331
1684,0.999688
1685,0.996964
1686,0.992880
1687,0.996664
1688,0.046457
1689,0.023481
169,0.022030
1690,0.999745
1691,0.990301
1692,0.999576
1693,0.998905
1694,0.106940
1695,0.822661
1696,0.999993
1697,0.011019
1698,0.006912
1699,0.045662
17,0.993982
170,0.029657
1700,0.005597
1701,0.999742
1702,0.981385
1703,0.983371
1704,0.999191
1705,0.999996
1706,0.998884
1707,0.005150
1708,0.116929
1709,0.037317
171,0.037383
1710,0.000221
1711,0.999113
1712,0.018937
1713,0.001256
1714,0.913966
1715,0.986633
1716,0.445711
1717,0.952601
1718,0.001746
1719,0.979967
172,0.811817
1720,0.971069
1721,0.003581
1722,0.999892
1723,0.034472
1724,0.017550
1725,0.997896
1726,0.997842
1727,0.999279
1728,0.999270
1729,0.040092
173,0.970282
1730,0.999241
1731,0.155830
1732,0.999880
1733,0.999999
1734,0.184370
1735,0.122517
1736,0.005392
1737,0.999336
1738,0.001428
1739,0.985769
174,0.112145
1740,0.125911
1741,0.022408
1742,0.997605
1743,0.997693
1744,0.999983
1745,0.010716
1746,0.996507
1747,0.383066
1748,0.013747
1749,0.069159
175,0.999740
1750,0.029786
1751,0.998553
1752,0.002379
1753,0.604238
1754,0.182881
1755,0.999935
1756,0.001970
1757,0.788260
1758,0.639479
1759,0.999454
176,0.996967
1760,0.000379
1761,0.999476
1762,0.993535
1763,0.008260
1764,0.999653
1765,0.001143
1766,0.961614
1767,0.999871
1768,0.994636
1769,0.999584
177,0.838323
1770,0.009707
1771,0.319020
1772,0.046551
1773,0.981148
1774,0.009285
1775,0.010393
1776,0.998223
1777,0.009395
1778,0.624775
1779,0.004237
178,0.999246
1780,0.000841
1781,0.998909
1782,0.996025
1783,0.000191
1784,0.728710
1785,0.015883
1786,0.735576
1787,0.999907
1788,0.951316
1789,0.997839
179,0.641460
1790,0.098373
1791,0.999875
1792,0.037415
1793,0.340354
1794,0.997239
1795,0.020262
1796,0.004250
1797,0.999796
1798,0.188476
1799,0.007039
18,0.999994
180,0.001663
1800,1.000000
1801,0.999996
1802,0.000084
1803,0.993682
1804,0.012081
1805,0.001931
1806,0.851150
1807,0.990185
1808,0.125579
1809,0.999737
181,0.999929
1810,0.977783
1811,0.999852
1812,0.135619
1813,0.999742
1814,0.999892
1815,0.034487
1816,0.999761
1817,0.996704
1818,0.000888
1819,0.915635
182,0.999102
1820,0.001635
1821,0.996881
1822,0.000535
1823,0.012968
1824,0.003822
1825,0.999137
1826,0.215199
1827,0.000218
1828,0.363800
1829,0.997486
183,0.664418
1830,0.000703
1831,0.998218
1832,0.999087
1833,0.056312
1834,0.001031
1835,0.069377
1836,0.647762
1837,0.955994
1838,0.999756
1839,0.097552
184,0.067089
1840,0.998681
1841,0.999443
1842,0.978529
1843,0.255332
1844,0.018360
1845,0.998538
1846,0.919536
1847,0.004224
1848,0.898114
1849,0.997994
185,0.005158
1850,0.642979
1851,0.999934
1852,0.066398
1853,0.999771
1854,0.009667
1855,0.914205
1856,0.993158
1857,0.062183
1858,0.123390
1859,0.997492
186,0.001137
1860,0.918599
1861,0.001358
1862,0.000744
1863,0.999962
1864,0.003544
1865,0.996841
1866,0.999548
1867,0.072364
1868,0.007229
1869,0.442491
187,0.002488
1870,0.146093
1871,0.999981
1872,0.995697
1873,0.934771
1874,0.999082
1875,0.383172
1876,0.981947
1877,0.998760
1878,0.999992
1879,0.033774
188,0.001107
1880,0.006364
1881,0.997157
1882,0.938480
1883,0.000811
1884,0.991140
1885,0.319280
1886,0.289460
1887,0.020687
1888,0.999783
1889,0.046632
189,0.109020
1890,0.265953
1891,0.999980
1892,0.999726
1893,0.028800
1894,0.000429
1895,0.981187
1896,0.441648
1897,0.017454
1898,0.015138
1899,0.018621
19,0.014498
190,0.999783
1900,0.039298
1901,0.011207
1902,0.971831
1903,0.999844
1904,0.985782
1905,0.968302
1906,0.995583
